"weapon_name","weapon_type","map_name"
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
Galil AR,rifle,de_ancient
Tec-9,pistol,de_ancient
M4A1,rifle,de_ancient
Galil AR,rifle,de_ancient
AK-47,rifle,de_ancient
Tec-9,pistol,de_ancient
AK-47,rifle,de_ancient
Tec-9,pistol,de_ancient
M4A1,rifle,de_ancient
Dual Berettas,pistol,de_ancient
P250,pistol,de_ancient
M4A1,rifle,de_ancient
MP7,smg,de_ancient
MP9,smg,de_ancient
Tec-9,pistol,de_ancient
Tec-9,pistol,de_ancient
Tec-9,pistol,de_ancient
MP9,smg,de_ancient
FAMAS,rifle,de_ancient
Galil AR,rifle,de_ancient
Tec-9,pistol,de_ancient
MP9,smg,de_ancient
Galil AR,rifle,de_ancient
AK-47,rifle,de_ancient
MP9,smg,de_ancient
M4A1,rifle,de_ancient
Galil AR,rifle,de_ancient
Tec-9,pistol,de_ancient
Galil AR,rifle,de_ancient
AWP,sniper,de_ancient
M4A1,rifle,de_ancient
Galil AR,rifle,de_ancient
M4A1,rifle,de_ancient
Galil AR,rifle,de_ancient
M4A1,rifle,de_ancient
M4A4,rifle,de_ancient
Galil AR,rifle,de_ancient
Desert Eagle,pistol,de_ancient
Desert Eagle,pistol,de_ancient
Desert Eagle,pistol,de_mirage
Tec-9,pistol,de_mirage
Desert Eagle,pistol,de_mirage
Tec-9,pistol,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_mirage
Five-SeveN,pistol,de_mirage
Five-SeveN,pistol,de_mirage
AK-47,rifle,de_mirage
MAC-10,smg,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
Galil AR,rifle,de_mirage
SSG 08,sniper,de_mirage
Five-SeveN,pistol,de_mirage
Five-SeveN,pistol,de_mirage
Desert Eagle,pistol,de_mirage
Five-SeveN,pistol,de_mirage
Desert Eagle,pistol,de_mirage
M4A1,rifle,de_mirage
Desert Eagle,pistol,de_mirage
FAMAS,rifle,de_mirage
MP9,smg,de_mirage
M4A1,rifle,de_mirage
MAC-10,smg,de_mirage
Desert Eagle,pistol,de_mirage
Tec-9,pistol,de_mirage
Tec-9,pistol,de_mirage
Tec-9,pistol,de_mirage
M4A1,rifle,de_mirage
Tec-9,pistol,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
Galil AR,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
AWP,sniper,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
M4A4,rifle,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
MAC-10,smg,de_mirage
M4A1,rifle,de_mirage
M4A4,rifle,de_mirage
Five-SeveN,pistol,de_mirage
MP9,smg,de_mirage
AK-47,rifle,de_mirage
FAMAS,rifle,de_mirage
AK-47,rifle,de_mirage
MAC-10,smg,de_mirage
Desert Eagle,pistol,de_mirage
P250,pistol,de_mirage
Desert Eagle,pistol,de_mirage
Desert Eagle,pistol,de_mirage
Five-SeveN,pistol,de_mirage
AK-47,rifle,de_mirage
M4A4,rifle,de_mirage
M4A1,rifle,de_mirage
AWP,sniper,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
FAMAS,rifle,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
AWP,sniper,de_mirage
Tec-9,pistol,de_mirage
M4A1,rifle,de_mirage
FAMAS,rifle,de_mirage
Desert Eagle,pistol,de_mirage
Desert Eagle,pistol,de_mirage
Desert Eagle,pistol,de_mirage
M4A1,rifle,de_mirage
Five-SeveN,pistol,de_mirage
UMP-45,smg,de_mirage
MP9,smg,de_mirage
M4A4,rifle,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_mirage
AWP,sniper,de_mirage
M4A1,rifle,de_mirage
M4A1,rifle,de_mirage
M4A4,rifle,de_mirage
M4A1,rifle,de_mirage
M4A1,rifle,de_mirage
M4A1,rifle,de_mirage
M4A1,rifle,de_mirage
MP9,smg,de_mirage
MAC-10,smg,de_mirage
Tec-9,pistol,de_mirage
Tec-9,pistol,de_mirage
MAC-10,smg,de_mirage
AK-47,rifle,de_mirage
Desert Eagle,pistol,de_mirage
AWP,sniper,de_anubis
MP9,smg,de_mirage
Tec-9,pistol,de_mirage
MP9,smg,de_mirage
Desert Eagle,pistol,de_mirage
Desert Eagle,pistol,de_mirage
M4A1,rifle,de_mirage
Desert Eagle,pistol,de_mirage
AWP,sniper,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
M4A1,rifle,de_mirage
AK-47,rifle,de_nuke
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
MP9,smg,de_mirage
Five-SeveN,pistol,de_mirage
M4A1,rifle,de_mirage
MP9,smg,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
MP9,smg,de_mirage
FAMAS,rifle,de_mirage
AK-47,rifle,de_mirage
MP9,smg,de_mirage
AWP,sniper,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
Galil AR,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
MP9,smg,de_mirage
AK-47,rifle,de_mirage
AK-47,rifle,de_mirage
M4A1,rifle,de_mirage
MP9,smg,de_mirage
FAMAS,rifle,de_mirage
Tec-9,pistol,de_mirage
M4A1,rifle,de_mirage
MP9,smg,de_mirage
AK-47,rifle,de_mirage
Dual Berettas,pistol,de_anubis
Dual Berettas,pistol,de_anubis
MP9,smg,de_anubis
M4A4,rifle,de_anubis
FAMAS,rifle,de_anubis
M4A4,rifle,de_anubis
Desert Eagle,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
Galil AR,rifle,de_anubis
MP9,smg,de_anubis
MAC-10,smg,de_anubis
M4A4,rifle,de_anubis
Five-SeveN,pistol,de_anubis
SG 553,rifle,de_anubis
Five-SeveN,pistol,de_anubis
AK-47,rifle,de_anubis
Desert Eagle,pistol,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
Five-SeveN,pistol,de_anubis
AWP,sniper,de_anubis
Five-SeveN,pistol,de_anubis
AK-47,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Desert Eagle,pistol,de_anubis
Desert Eagle,pistol,de_anubis
Desert Eagle,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A4,rifle,de_anubis
AK-47,rifle,de_anubis
Tec-9,pistol,de_anubis
M4A4,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Desert Eagle,pistol,de_anubis
AK-47,rifle,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Tec-9,pistol,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A4,rifle,de_anubis
AK-47,rifle,de_anubis
Tec-9,pistol,de_anubis
M4A1,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Five-SeveN,pistol,de_anubis
Desert Eagle,pistol,de_anubis
P250,pistol,de_anubis
Desert Eagle,pistol,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A4,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
Tec-9,pistol,de_anubis
Desert Eagle,pistol,de_anubis
M4A4,rifle,de_anubis
Dual Berettas,pistol,de_anubis
Galil AR,rifle,de_anubis
Galil AR,rifle,de_anubis
MAC-10,smg,de_anubis
Galil AR,rifle,de_anubis
Galil AR,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
FAMAS,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
AK-47,rifle,de_anubis
Desert Eagle,pistol,de_anubis
MAC-10,smg,de_anubis
Five-SeveN,pistol,de_anubis
Five-SeveN,pistol,de_anubis
Desert Eagle,pistol,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
FAMAS,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Desert Eagle,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
Zeus x27,melee,de_anubis
Tec-9,pistol,de_anubis
MAC-10,smg,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
Galil AR,rifle,de_anubis
Galil AR,rifle,de_anubis
Tec-9,pistol,de_anubis
Desert Eagle,pistol,de_anubis
MP9,smg,de_mirage
AWP,sniper,de_mirage
Dual Berettas,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
Galil AR,rifle,de_dust2
MP9,smg,de_dust2
MP9,smg,de_dust2
Galil AR,rifle,de_dust2
SSG 08,sniper,de_dust2
Galil AR,rifle,de_dust2
MP9,smg,de_dust2
MAC-10,smg,de_dust2
MP9,smg,de_dust2
Five-SeveN,pistol,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
Dual Berettas,pistol,de_dust2
FAMAS,rifle,de_dust2
AWP,sniper,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
Desert Eagle,pistol,de_dust2
AK-47,rifle,de_dust2
Five-SeveN,pistol,de_dust2
M4A1,rifle,de_dust2
MP9,smg,de_dust2
FAMAS,rifle,de_dust2
Desert Eagle,pistol,de_dust2
M4A1,rifle,de_dust2
Tec-9,pistol,de_dust2
MP9,smg,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
MAC-10,smg,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
P250,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
MAC-10,smg,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
M4A1,rifle,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
Desert Eagle,pistol,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AWP,sniper,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
P250,pistol,de_dust2
M4A1,rifle,de_dust2
Desert Eagle,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
MAC-10,smg,de_dust2
Galil AR,rifle,de_dust2
Galil AR,rifle,de_dust2
Galil AR,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A4,rifle,de_dust2
Desert Eagle,pistol,de_dust2
Tec-9,pistol,de_dust2
MAC-10,smg,de_dust2
Desert Eagle,pistol,de_dust2
Desert Eagle,pistol,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
M4A4,rifle,de_dust2
MP9,smg,de_dust2
M4A1,rifle,de_dust2
P250,pistol,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
MAC-10,smg,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
FAMAS,rifle,de_dust2
MP9,smg,de_dust2
Galil AR,rifle,de_dust2
Galil AR,rifle,de_dust2
M4A1,rifle,de_dust2
Desert Eagle,pistol,de_dust2
Tec-9,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A4,rifle,de_dust2
AWP,sniper,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
Galil AR,rifle,de_dust2
Galil AR,rifle,de_dust2
M4A4,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
Desert Eagle,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
Galil AR,rifle,de_dust2
Dual Berettas,pistol,de_dust2
M4A1,rifle,de_dust2
Galil AR,rifle,de_dust2
M4A4,rifle,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
M4A4,rifle,de_dust2
Dual Berettas,pistol,de_nuke
Dual Berettas,pistol,de_nuke
Galil AR,rifle,de_nuke
AK-47,rifle,de_nuke
Galil AR,rifle,de_nuke
Galil AR,rifle,de_nuke
AK-47,rifle,de_nuke
M4A4,rifle,de_nuke
M4A4,rifle,de_nuke
M4A1,rifle,de_nuke
MP9,smg,de_ancient
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
Five-SeveN,pistol,de_nuke
SSG 08,sniper,de_nuke
Five-SeveN,pistol,de_nuke
M4A4,rifle,de_nuke
M4A4,rifle,de_nuke
M4A1,rifle,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
M4A4,rifle,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
Tec-9,pistol,de_nuke
M4A4,rifle,de_nuke
Zeus x27,melee,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
M4A4,rifle,de_nuke
MP9,smg,de_ancient
M4A4,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
AK-47,rifle,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
FAMAS,rifle,de_nuke
Five-SeveN,pistol,de_nuke
MP9,smg,de_nuke
AK-47,rifle,de_nuke
MP9,smg,de_nuke
Five-SeveN,pistol,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
M4A4,rifle,de_nuke
M4A1,rifle,de_nuke
AWP,sniper,de_nuke
AWP,sniper,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Zeus x27,melee,de_nuke
UMP-45,smg,de_nuke
M4A4,rifle,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Dual Berettas,pistol,de_nuke
Dual Berettas,pistol,de_nuke
M4A1,rifle,de_dust2
Galil AR,rifle,de_nuke
Galil AR,rifle,de_nuke
Galil AR,rifle,de_nuke
SSG 08,sniper,de_nuke
SSG 08,sniper,de_nuke
MP9,smg,de_nuke
Desert Eagle,pistol,de_nuke
AK-47,rifle,de_nuke
Five-SeveN,pistol,de_nuke
Five-SeveN,pistol,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
Dual Berettas,pistol,de_nuke
XM1014,shotgun,de_nuke
MP9,smg,de_overpass
MP9,smg,de_nuke
M4A4,rifle,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Galil AR,rifle,de_nuke
Tec-9,pistol,de_nuke
AK-47,rifle,de_nuke
Galil AR,rifle,de_nuke
Galil AR,rifle,de_nuke
Galil AR,rifle,de_nuke
Galil AR,rifle,de_nuke
MAC-10,smg,de_nuke
MP9,smg,de_nuke
P250,pistol,de_nuke
MP9,smg,de_nuke
MP9,smg,de_nuke
MP9,smg,de_nuke
AWP,sniper,de_nuke
Galil AR,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
Galil AR,rifle,de_nuke
M4A1,rifle,de_nuke
Galil AR,rifle,de_nuke
M4A4,rifle,de_nuke
Galil AR,rifle,de_nuke
M4A1,rifle,de_nuke
MP9,smg,de_nuke
M4A1,rifle,de_nuke
Tec-9,pistol,de_nuke
P250,pistol,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
Dual Berettas,pistol,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
Galil AR,rifle,de_inferno
MAC-10,smg,de_inferno
Desert Eagle,pistol,de_inferno
MAC-10,smg,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
FAMAS,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
MAC-10,smg,de_inferno
Five-SeveN,pistol,de_inferno
Five-SeveN,pistol,de_inferno
MP9,smg,de_inferno
Five-SeveN,pistol,de_inferno
MP9,smg,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
MP9,smg,de_inferno
MP9,smg,de_inferno
MP9,smg,de_inferno
Five-SeveN,pistol,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A4,rifle,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
AWP,sniper,de_inferno
Five-SeveN,pistol,de_inferno
AK-47,rifle,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
Five-SeveN,pistol,de_inferno
Zeus x27,melee,de_inferno
AK-47,rifle,de_inferno
Desert Eagle,pistol,de_inferno
Zeus x27,melee,de_inferno
Dual Berettas,pistol,de_inferno
Galil AR,rifle,de_inferno
Galil AR,rifle,de_inferno
MAC-10,smg,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
M4A4,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
Desert Eagle,pistol,de_inferno
Galil AR,rifle,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
P250,pistol,de_inferno
Tec-9,pistol,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
AK-47,rifle,de_inferno
Dual Berettas,pistol,de_overpass
Dual Berettas,pistol,de_overpass
P250,pistol,de_overpass
FAMAS,rifle,de_overpass
M4A1,rifle,de_overpass
MP9,smg,de_overpass
M4A4,rifle,de_overpass
FAMAS,rifle,de_overpass
P250,pistol,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
M4A4,rifle,de_overpass
M4A1,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
M4A4,rifle,de_overpass
MP9,smg,de_overpass
P250,pistol,de_overpass
MP9,smg,de_overpass
MP9,smg,de_overpass
AK-47,rifle,de_overpass
Galil AR,rifle,de_overpass
AK-47,rifle,de_overpass
Tec-9,pistol,de_overpass
MP9,smg,de_overpass
UMP-45,smg,de_overpass
Galil AR,rifle,de_overpass
AWP,sniper,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
M4A4,rifle,de_overpass
Galil AR,rifle,de_overpass
Desert Eagle,pistol,de_overpass
FAMAS,rifle,de_overpass
MP9,smg,de_overpass
MP9,smg,de_overpass
Galil AR,rifle,de_overpass
AK-47,rifle,de_overpass
Galil AR,rifle,de_overpass
P250,pistol,de_overpass
P250,pistol,de_overpass
P250,pistol,de_overpass
M4A1,rifle,de_overpass
M4A1,rifle,de_overpass
Desert Eagle,pistol,de_overpass
Desert Eagle,pistol,de_overpass
Desert Eagle,pistol,de_overpass
AK-47,rifle,de_overpass
AWP,sniper,de_overpass
AWP,sniper,de_overpass
M4A1,rifle,de_overpass
Galil AR,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
MAC-10,smg,de_overpass
P250,pistol,de_overpass
AK-47,rifle,de_overpass
M4A4,rifle,de_overpass
AWP,sniper,de_overpass
Tec-9,pistol,de_overpass
M4A1,rifle,de_overpass
AK-47,rifle,de_overpass
Zeus x27,melee,de_overpass
Tec-9,pistol,de_overpass
Tec-9,pistol,de_overpass
MP9,smg,de_overpass
FAMAS,rifle,de_overpass
MP9,smg,de_overpass
Dual Berettas,pistol,de_overpass
MAC-10,smg,de_overpass
AK-47,rifle,de_overpass
Galil AR,rifle,de_overpass
Desert Eagle,pistol,de_overpass
Galil AR,rifle,de_overpass
Galil AR,rifle,de_overpass
M4A1,rifle,de_overpass
M4A1,rifle,de_overpass
AK-47,rifle,de_overpass
AWP,sniper,de_overpass
M4A1,rifle,de_overpass
M4A1,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
Five-SeveN,pistol,de_overpass
MP9,smg,de_overpass
Five-SeveN,pistol,de_overpass
M4A1,rifle,de_overpass
M4A1,rifle,de_overpass
AWP,sniper,de_overpass
AK-47,rifle,de_overpass
M4A1,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
Galil AR,rifle,de_overpass
M4A1,rifle,de_overpass
Tec-9,pistol,de_overpass
Tec-9,pistol,de_overpass
Tec-9,pistol,de_overpass
M4A1,rifle,de_overpass
Desert Eagle,pistol,de_overpass
Desert Eagle,pistol,de_overpass
Tec-9,pistol,de_overpass
Desert Eagle,pistol,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
Dual Berettas,pistol,de_anubis
Dual Berettas,pistol,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
P250,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
Desert Eagle,pistol,de_anubis
MP9,smg,de_anubis
FAMAS,rifle,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
Galil AR,rifle,de_anubis
MP9,smg,de_anubis
M4A1,rifle,de_anubis
Galil AR,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A4,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Tec-9,pistol,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Desert Eagle,pistol,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
